Text,Target
"@KishoreK this is strange, illegal torrents avlbl everywhere, legal DVD not in stock  What do I do now???",0
ITS NOT ENOUGH TO SAY THAT IMISS U ,0
This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS ,0
"@RandomlyNat Jeez, I was just trying to help  Haha.",0
@SupaMagg that happened to me saturday night. along with my glittery green lighter! ,0
trying to reduce the number of cigarettes in each day! ,0
yea it is so quiet around here cuz everyone has to work im bored to death with nobody to talk to ,0
gotta do my cooking assignment  its too hard,0
"@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never ",0
"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here",0
@mamasvan lol - nope! but i did have complete #camerafail ,0
@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!,0
My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!,0
@jillianfish tweet something damn it!  and hang out with me please? ,0
@anistorm ,0
"I'm SO behind in video games, and everything for that matter. I'm yesterday's news ",0
"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha",0
Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!! ,0
http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December. ,0
When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days. ,0
@B_Barnett I did not really see that coming ,0
"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on. ",0
it'll take 3 days for my sister to get her passport ,0
@nicolerichie OH MY YES!! i miss ,0
Uh oh... I think I am getting sick ,0
Good GOD they ruined my belly button!!!  ,0
Watching Who Framed Roger Rabbit. Makes me miss Toon Town. ,0
"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through ",0
running nose + spinning head = not a good combination for a meeting! ,0
@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence ,0
Nasty budget due and my iphone is being sent to Apple today. ,0
@Sofii_Noel that�s bad ,0
"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything",0
I'm so upset that I missed my chat and quiz online because my free internet has ceased ,0
can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! ,0
Car show season has started without me ,0
my throat is raw. ,0
@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real,0
@frago I hate you. I didn't need to see that. I need to call my therapist now. ,0
Twilight didn't come yesterday  fingers crossed for today,0
@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!,0
is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for ,0
"You know, I was thinking... I need money ",0
omg..its jst teusday ,0
@ddlovato @David_Henrie ummmmm i cant find it. ,0
Just heard that they found Sandra Cantu... She was only 8 yrs old ,0
@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...,0
@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that ,0
"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! ",0
stuck at home ,0
@nomadicmatt mine is 1/10  how do you get it up?,0
Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! ,0
"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ",0
"Heading to Altrincham, again! Out of hours install ",0
MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx,0
@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!,0
@lauredhel  What happened?,0
"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue ",0
"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone",0
"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?",0
@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. ,0
@margaretcho what happened to your show it was the hightlight of my life ,0
This is the best leather sofa in the world!  It's in the office though which means I'm still here working ,0
Still 3 more days until my Internet gets uncapped ,0
"If he doesn't get better in a few days, he could have something lodged in his belly ",0
i Love my atekinzz so much. &amp;&amp; i soo miss her.. ,0
I wanna sneak into the zoo and play with the kitties ,0
@lolitariot oh no  hope you're not getting sick too!,0
@alejandralei i dont think i can cause its my cousins birthday party ,0
"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!",0
the angel is going to miss the athlete this weekend ,0
trust is hard ,0
have watched that considering today. yaknow. shawnna tomomorrow;i need my bestfriend ,0
Grr i want to keep reading but if i do i wont have anything left to read ,0
"atekinzz, where in the world are you?? ",0
@RumLover No! u supposed to be my date ,0
"pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats ",0
Crap. I need more dresses too. ,0
@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. ,0
@Brodhe geez ur no fun are you ,0
I wanna be in a punk rock band again ,0
@jyesmith That's a lot of angst for a Tuesday afternoon ,0
I'm very glad Britney isn't crazy anymore! That was one hell of a show! Now I'm sad that it's over.  Next up...AP at Cook County!,0
has a huuuge headache! omg I feel like crap! ,0
@Anistorm Sorry ,0
@cleders sorry...i was rooting for them too... ,0
"Man, that took forever. ",0
@shandasaurus  I see.,0
I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. ,0
"Just got my presentation done, 23 slides done...  I'm crying for this week will be the hardest of all weeks.",0
Just lost $160 ,0
I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before ,0
@Houndour ...i wish i was there...i'm pretty good at scaring the shit out of people ,0
Going to sound vain... but running out of my fav lip gloss ,0
"@stuiy never again will I click on a link that screams, &quot;I'm a spider, I'm a spider&quot;. I should have known better. yucky ",0
Why is that when you have time off from work you get sick? ,0
@pratama Same iMac came out $320 more in Indonesia than the States. ,0
Dammit... I need to stop buying furniture ,0
@Miss_Sil no i was half asleep and turned off the laptop after that ,0
"Death is peaceful,  life however, bites ",0
 i think @JonathanRKnight lost the net ? sure hope not,0
"http://is.gd/r8Zf,  http://is.gd/r8Zy, and  http://is.gd/r8ZG - test footage with my girlfriend (in HD) The dark one is underxposed ",0
Such a tough game to watch tonight for State  Finally going to bed after also staying up to watch the season premiere of the Hills!,0
Seems jRuby support for hpricot is now two versions behind ,0
@JinxCat Unlike my sister...I still don't have one ,0
Fraking app store is pissing me off   http://tinyurl.com/c4ooho,0
Logging out. I need to study.... ,0
anyone else having problems accessing TTB??? I cant get on!!! ,0
I strongly dislike people who make stupid comments and dont know the whole story ,0
"@emmaketurah  i'm sorry Emma, is swarley a goldfish? i'm sad for u.",0
"All my tweets are already gone, aren't they  Missed you guys tonight.",0
Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. ,0
"@Snick_the_Dog If Izzy's on the cat tree, she'll stare him down, but if she's on the floor, he chases and she runs. ",0
I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba ,0
@HumanOpium pretty much just scary for me ,0
@ilovepie mines too... I'm finding it well hard to get fit... ,0
"Good morning! Ready 2 go, but I want 2 go back 2 bed ",0
hates waiting for mails ,0
wheat bread from the dollar store just doesn't toast nicely  going over my taxes and calling it an early night,0
"Why Kutner? I mean I knew something was going to happen to someone but it was so sad. I &lt;3 House and it was well done, but I'm still sad ",0
@JonathanRKnight aw ok goonite....  ,0
ill so i cant go to the cinema!! ,0
Fell asleep . . . Really didn't mean too  *christina*,0
"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ",0
my lymph nodes are as massive as rahm emanuel's balls right now ,0
Oh no my computer sucks. I don't think i'll be able to listen to the Xbox 360 Fancast tonite ,0
is missing playing my trumpet ,0
My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now ,0
@sasii I know exactly how you feel! ,0
At work ,0
Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. ,0
@hert Jesus Camp? Yeah... ,0
"@MaryBethune oh no! with everything that happened today, i forgot we were going dress shopping for the opera tomorrow. ",0
Turtles are better than my Mac - lasts longer and moves faster ,0
I am soaked. This is not pleasant ,0
@ginayates Sorry to hear about Maggie.    Thoughts to your mum.,0
"@ewarden, you may have to email this one to me  I hope you feel better.",0
@miamiiboii dead @ yu gettin on wen im leavin ,0
@arlenecd PLEASE TELL ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL! ,0
@phlaimeaux where are you? ,0
stupid arranged marriages... i'll convert so you can marry me...love you! ,0
"@emilyruppe Well he said that he is a looser, and that is what the show implies ",0
Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 ,0
fuck omg  austins always there though man &lt;3 love you,0
@nicolerichie I cried so hard when Matthew died ,0
sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,0
@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. ,0
@lovebscott absolutely not!! ,0
http://twitpic.com/2y3cf - Filled with curry  the true indian in me is coming out,0
im soooo cold right now ,0
@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin ,0
@JonathanRKnight Good Knight hun! Looking forward to ur tweets again! Hate that i keep missing out on the fun cuz of the time difference ,0
Tumblr: This is exactly how it feels wearing a �tie�  http://tinyurl.com/c8bvqh,0
